"kpi_id","mandant","mandant_name","branche","wert"
13,53868,"Rosleen Meinert GmbH","4 Maschinen- / Anlagenbau",0.0023
13,50721,"Alâ Reinke AG","4 Maschinen- / Anlagenbau",1.2502
13,51369,"Shirin Luft GmbH & Co. KG","4 Maschinen- / Anlagenbau",3.3401
13,51371,"Itohan Nadler GmbH","4 Maschinen- / Anlagenbau",0.3585
13,51408,"Alba Sorg GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.0243
13,51446,"Lucy-Lou Brosch GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.0254
13,51451,"Arisa Mauer AG","4 Maschinen- / Anlagenbau",46.1942
13,51452,"Constance Demir GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.9695
13,52037,"Mira Schwabe GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.2401
13,52606,"Dorothea Krahn AG","4 Maschinen- / Anlagenbau",0.0748
13,52749,"Cosima Jacobsen AG","4 Maschinen- / Anlagenbau",0.2927
13,52844,"İrem Möckel GmbH","4 Maschinen- / Anlagenbau",0.3117
13,52917,"Susa Kissel GmbH","4 Maschinen- / Anlagenbau",-0.0271
13,55309,"Tekie Zobel AG","4 Maschinen- / Anlagenbau",-0.0117
13,55311,"Lika Guth AG","4 Maschinen- / Anlagenbau",0.3357
13,55486,"Fiona Reinecke GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.0967
13,55736,"Vittòria Vaupel GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.0902
13,51224,"Safa Schuck AG","4 Maschinen- / Anlagenbau",0.2176
13,33834,"Mila Wenig GmbH","4 Maschinen- / Anlagenbau",-0.0449
13,33835,"Azura Kropf GmbH & Co. KG","4 Maschinen- / Anlagenbau",-0.1744
13,33836,"Tessina Topp GmbH & Co. KG","4 Maschinen- / Anlagenbau",-1.4663
13,30230,"Giulia Spangenberg AG","4 Maschinen- / Anlagenbau",0.0669
23,383,"Fenna Reichmann GmbH","4 Maschinen- / Anlagenbau",0.2667
23,9293,"Lou-Ann Schröder AG","4 Maschinen- / Anlagenbau",0.0786
23,6113,"Malin Gerlach GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.2925
23,2144,"Hüma Kölsch GmbH","4 Maschinen- / Anlagenbau",-0.0296
23,2182,"Maylin Palm GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.0538
23,25610,"Gospava Tews GmbH","4 Maschinen- / Anlagenbau",0.1768
23,15578,"Alisha-Elisabeth Horvath GmbH","4 Maschinen- / Anlagenbau",0.4768
23,15580,"Carmela Blümel GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.0986
23,15866,"Loa Hammann GmbH","4 Maschinen- / Anlagenbau",0.1005
23,16372,"Maria-Luisa Kratzer AG","4 Maschinen- / Anlagenbau",0.1645
23,15700,"Makayla Neuber GmbH","4 Maschinen- / Anlagenbau",0.0764
23,15701,"Basmala Kolodziej GmbH","4 Maschinen- / Anlagenbau",0.1747
23,19854,"Raphaela Wrede GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.0183
23,13509,"Ese Streich GmbH","4 Maschinen- / Anlagenbau",0.0032
23,19214,"Thea Hammes GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.2006
23,63145,"Amalia Hölzer AG","4 Maschinen- / Anlagenbau",0.0926
23,66959,"Liev Kappler GmbH","4 Maschinen- / Anlagenbau",0.0718
23,66973,"Alin Heßler GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.1357
23,66974,"Sawyer Licht AG","4 Maschinen- / Anlagenbau",0.1699
23,28334,"Crocetta Eitel AG","4 Maschinen- / Anlagenbau",1.2408
23,31443,"Jennifer Diefenbach AG","4 Maschinen- / Anlagenbau",3.648
23,31444,"Leeya Koenen AG","4 Maschinen- / Anlagenbau",0.1441
23,32369,"Eliana Grohmann GmbH","4 Maschinen- / Anlagenbau",0.1597
23,32550,"Maron Knebel GmbH","4 Maschinen- / Anlagenbau",0.2444
23,33452,"Asye Artmann GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.1247
23,33715,"Mana Kirschner AG","4 Maschinen- / Anlagenbau",0.0298
23,34920,"Berîya Lux GmbH","4 Maschinen- / Anlagenbau",0.0066
23,25983,"Vasilivna Schuler GmbH","4 Maschinen- / Anlagenbau",0.3206
23,26444,"Ariella Markert AG","4 Maschinen- / Anlagenbau",0.0732
23,31018,"Maleen Hiller AG","4 Maschinen- / Anlagenbau",-0.0216
23,31580,"Thiên Schwalm AG","4 Maschinen- / Anlagenbau",0.0711
23,31581,"Eleonore Hinz GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.0677
23,32795,"Namika Seelig GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.1223
23,33374,"Haylee Schöner GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.1044
23,30763,"Amarachi Merk GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.2909
23,32143,"Seyma Tausch GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.0854
23,32486,"Delhin Finger GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.0022
23,32487,"Hafize Seelig GmbH","4 Maschinen- / Anlagenbau",1.2207
23,34830,"Gina Nebel AG","4 Maschinen- / Anlagenbau",0.072
23,35807,"Lucrezia Baldauf GmbH","4 Maschinen- / Anlagenbau",-0.0011
23,35948,"Mustafova Kugel AG","4 Maschinen- / Anlagenbau",0.04
23,27808,"Amea Rahm GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.151
23,28566,"Malika Schlemmer AG","4 Maschinen- / Anlagenbau",0.212
23,29680,"Madita Kuhnert GmbH","4 Maschinen- / Anlagenbau",0.073
23,29765,"Diệu Rößler GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.0888
23,26985,"Asli Falke AG","4 Maschinen- / Anlagenbau",0.0783
23,29267,"Lillian Kögler GmbH","4 Maschinen- / Anlagenbau",0.4055
23,30176,"Joana Höppner GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.1174
23,60951,"Jade Schipper AG","4 Maschinen- / Anlagenbau",0.0426
23,62801,"Veronique Cramer GmbH","4 Maschinen- / Anlagenbau",0.0874
23,63403,"Yasina Reisinger GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.0557
23,63405,"Milenova Wegmann AG","4 Maschinen- / Anlagenbau",0.0424
23,63591,"Nasara Oehme GmbH","4 Maschinen- / Anlagenbau",0.0511
23,63593,"Nanda Klasen AG","4 Maschinen- / Anlagenbau",0.0564
23,63595,"Lidija Reese AG","4 Maschinen- / Anlagenbau",0.0679
23,63596,"Noémi Stiefel GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.0895
23,63603,"Donatella Sippel GmbH","4 Maschinen- / Anlagenbau",0.0882
23,63606,"Ecem Kunert GmbH","4 Maschinen- / Anlagenbau",0.0555
23,63609,"Manisa Mühlberger GmbH","4 Maschinen- / Anlagenbau",0.0593
23,63993,"Leah Schäffer AG","4 Maschinen- / Anlagenbau",0.0536
23,66495,"Lahja Bott AG","4 Maschinen- / Anlagenbau",0.035
23,66683,"Erna Rothe GmbH","4 Maschinen- / Anlagenbau",0.1154
23,67097,"Isa George AG","4 Maschinen- / Anlagenbau",0.1288
23,67112,"Siber Gruner GmbH","4 Maschinen- / Anlagenbau",0.1845
23,67196,"Lovis Thiem AG","4 Maschinen- / Anlagenbau",0.047
23,36346,"Evin Baumgarten GmbH","4 Maschinen- / Anlagenbau",0.0679
23,37936,"Mona Stenger GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.1203
23,35696,"Lillyan Nies GmbH","4 Maschinen- / Anlagenbau",0.0082
23,37003,"Leya Diefenbach GmbH & Co. KG","4 Maschinen- / Anlagenbau",-0.0067
23,37011,"Vitalija Kloth GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.0456
23,36201,"Elide Jakobi GmbH","4 Maschinen- / Anlagenbau",0.1082
23,36206,"Joana Mühle AG","4 Maschinen- / Anlagenbau",0.0955
23,38719,"Lou-Ann Jörg GmbH","4 Maschinen- / Anlagenbau",0.1162
23,43083,"Issraa Knapp AG","4 Maschinen- / Anlagenbau",-0.0751
23,40315,"Adina Eitel GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.1108
23,40758,"Selene Pauls AG","4 Maschinen- / Anlagenbau",0.0786
23,41869,"Joia Golz GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.0577
23,45792,"Alâ Forster GmbH","4 Maschinen- / Anlagenbau",0.0462
23,46276,"Melek Schülke GmbH","4 Maschinen- / Anlagenbau",1.0885
23,46291,"Tauriel Lücke AG","4 Maschinen- / Anlagenbau",0.0215
23,46292,"Firdevs Meurer AG","4 Maschinen- / Anlagenbau",0.1224
23,47004,"Malak Stangl GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.1105
23,40184,"Ute Pieper GmbH","4 Maschinen- / Anlagenbau",0.144
23,41273,"Aimie Schatz GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.0583
23,42949,"Ailin Winkler GmbH","4 Maschinen- / Anlagenbau",0.0609
23,43000,"Josephine Starke GmbH","4 Maschinen- / Anlagenbau",0.024
23,43814,"Mercy Schuh GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.1344
23,39074,"Cassiopeia Kreuzer GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.9785
23,39075,"Caterina Rösner AG","4 Maschinen- / Anlagenbau",0.1894
23,41809,"Hiranur Singer GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.1537
23,41846,"Marlén Krauss GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.1037
23,41847,"Anastasiya Busch GmbH","4 Maschinen- / Anlagenbau",0.5952
23,43378,"Miriam Stegmann AG","4 Maschinen- / Anlagenbau",0.1766
23,45026,"Mahya Mathes GmbH","4 Maschinen- / Anlagenbau",0.3136
23,45351,"Ilef Ruhland AG","4 Maschinen- / Anlagenbau",0.0664
23,45524,"Omobolale Scheu AG","4 Maschinen- / Anlagenbau",0.0697
23,67849,"Erdita Sommer AG","4 Maschinen- / Anlagenbau",-0.0182
23,67850,"Semina Ahrens GmbH","4 Maschinen- / Anlagenbau",-0.0015
23,68005,"Jule Hülsmann GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.3006
23,68012,"Rukiye Hahn AG","4 Maschinen- / Anlagenbau",0.1942
23,53868,"Rosleen Meinert GmbH","4 Maschinen- / Anlagenbau",0.1179
23,50721,"Alâ Reinke AG","4 Maschinen- / Anlagenbau",0.0364
23,51369,"Shirin Luft GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.115
23,51371,"Itohan Nadler GmbH","4 Maschinen- / Anlagenbau",0.0613
23,51408,"Alba Sorg GmbH & Co. KG","4 Maschinen- / Anlagenbau",1.071
23,51446,"Lucy-Lou Brosch GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.8575
23,51451,"Arisa Mauer AG","4 Maschinen- / Anlagenbau",0.1661
23,51452,"Constance Demir GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.1427
23,52037,"Mira Schwabe GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.0414
23,52606,"Dorothea Krahn AG","4 Maschinen- / Anlagenbau",0.0202
23,52749,"Cosima Jacobsen AG","4 Maschinen- / Anlagenbau",0.1206
23,52844,"İrem Möckel GmbH","4 Maschinen- / Anlagenbau",0.0761
23,52917,"Susa Kissel GmbH","4 Maschinen- / Anlagenbau",0.4963
23,53180,"Elma Luther AG","4 Maschinen- / Anlagenbau",0.1097
23,55309,"Tekie Zobel AG","4 Maschinen- / Anlagenbau",0.1469
23,55311,"Lika Guth AG","4 Maschinen- / Anlagenbau",0.1483
23,55486,"Fiona Reinecke GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.1171
23,55736,"Vittòria Vaupel GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.1506
23,51224,"Safa Schuck AG","4 Maschinen- / Anlagenbau",0.0832
23,33834,"Mila Wenig GmbH","4 Maschinen- / Anlagenbau",0.0693
23,33835,"Azura Kropf GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.1397
23,33836,"Tessina Topp GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.3171
23,30230,"Giulia Spangenberg AG","4 Maschinen- / Anlagenbau",0.08
15,383,"Fenna Reichmann GmbH","4 Maschinen- / Anlagenbau",0.7138
15,9293,"Lou-Ann Schröder AG","4 Maschinen- / Anlagenbau",0.3482
15,6113,"Malin Gerlach GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.7362
15,2144,"Hüma Kölsch GmbH","4 Maschinen- / Anlagenbau",-0.0152
15,2182,"Maylin Palm GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.079
15,25610,"Gospava Tews GmbH","4 Maschinen- / Anlagenbau",0.5674
15,15578,"Alisha-Elisabeth Horvath GmbH","4 Maschinen- / Anlagenbau",-0.233
15,15580,"Carmela Blümel GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.1741
15,15866,"Loa Hammann GmbH","4 Maschinen- / Anlagenbau",-0.0136
15,16372,"Maria-Luisa Kratzer AG","4 Maschinen- / Anlagenbau",-0.0323
15,15700,"Makayla Neuber GmbH","4 Maschinen- / Anlagenbau",0.2384
15,15701,"Basmala Kolodziej GmbH","4 Maschinen- / Anlagenbau",0.5957
15,19854,"Raphaela Wrede GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.0683
15,13509,"Ese Streich GmbH","4 Maschinen- / Anlagenbau",0.2023
15,19214,"Thea Hammes GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.1625
15,63145,"Amalia Hölzer AG","4 Maschinen- / Anlagenbau",0.1417
15,66959,"Liev Kappler GmbH","4 Maschinen- / Anlagenbau",0.2779
15,66973,"Alin Heßler GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.2338
15,66974,"Sawyer Licht AG","4 Maschinen- / Anlagenbau",0.2956
15,28334,"Crocetta Eitel AG","4 Maschinen- / Anlagenbau",0.2002
15,31443,"Jennifer Diefenbach AG","4 Maschinen- / Anlagenbau",0.7204
15,31444,"Leeya Koenen AG","4 Maschinen- / Anlagenbau",0.3603
15,32369,"Eliana Grohmann GmbH","4 Maschinen- / Anlagenbau",0.2837
15,32550,"Maron Knebel GmbH","4 Maschinen- / Anlagenbau",0.3648
15,33452,"Asye Artmann GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.3108
15,33715,"Mana Kirschner AG","4 Maschinen- / Anlagenbau",0.0767
15,34920,"Berîya Lux GmbH","4 Maschinen- / Anlagenbau",0.2743
15,25983,"Vasilivna Schuler GmbH","4 Maschinen- / Anlagenbau",0.7488
15,26444,"Ariella Markert AG","4 Maschinen- / Anlagenbau",0.2244
15,31018,"Maleen Hiller AG","4 Maschinen- / Anlagenbau",-0.052
15,31580,"Thiên Schwalm AG","4 Maschinen- / Anlagenbau",0.1808
15,31581,"Eleonore Hinz GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.2766
15,32795,"Namika Seelig GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.2148
15,33374,"Haylee Schöner GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.2926
15,30763,"Amarachi Merk GmbH & Co. KG","4 Maschinen- / Anlagenbau",-0.0745
15,32143,"Seyma Tausch GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.3917
15,32486,"Delhin Finger GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.1404
15,32487,"Hafize Seelig GmbH","4 Maschinen- / Anlagenbau",0.7417
15,34830,"Gina Nebel AG","4 Maschinen- / Anlagenbau",0.2077
15,35807,"Lucrezia Baldauf GmbH","4 Maschinen- / Anlagenbau",0.1378
15,35948,"Mustafova Kugel AG","4 Maschinen- / Anlagenbau",0.3493
15,27808,"Amea Rahm GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.1853
15,28566,"Malika Schlemmer AG","4 Maschinen- / Anlagenbau",0.2811
15,29680,"Madita Kuhnert GmbH","4 Maschinen- / Anlagenbau",0.1987
15,29765,"Diệu Rößler GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.2971
15,26985,"Asli Falke AG","4 Maschinen- / Anlagenbau",0.2296
15,29267,"Lillian Kögler GmbH","4 Maschinen- / Anlagenbau",0.106
15,30176,"Joana Höppner GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.3479
15,60951,"Jade Schipper AG","4 Maschinen- / Anlagenbau",-0.2538
15,62801,"Veronique Cramer GmbH","4 Maschinen- / Anlagenbau",0.0762
15,63403,"Yasina Reisinger GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.266
15,63405,"Milenova Wegmann AG","4 Maschinen- / Anlagenbau",0.1491
15,63591,"Nasara Oehme GmbH","4 Maschinen- / Anlagenbau",0.3332
15,63593,"Nanda Klasen AG","4 Maschinen- / Anlagenbau",0.3666
15,63595,"Lidija Reese AG","4 Maschinen- / Anlagenbau",0.3085
15,63596,"Noémi Stiefel GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.2825
15,63603,"Donatella Sippel GmbH","4 Maschinen- / Anlagenbau",0.3275
15,63606,"Ecem Kunert GmbH","4 Maschinen- / Anlagenbau",0.3088
15,63609,"Manisa Mühlberger GmbH","4 Maschinen- / Anlagenbau",0.3428
15,63993,"Leah Schäffer AG","4 Maschinen- / Anlagenbau",0.2697
15,66495,"Lahja Bott AG","4 Maschinen- / Anlagenbau",0.2964
15,66683,"Erna Rothe GmbH","4 Maschinen- / Anlagenbau",0.1713
15,67097,"Isa George AG","4 Maschinen- / Anlagenbau",0.376
15,67112,"Siber Gruner GmbH","4 Maschinen- / Anlagenbau",0.6561
15,67196,"Lovis Thiem AG","4 Maschinen- / Anlagenbau",0.0394
15,36346,"Evin Baumgarten GmbH","4 Maschinen- / Anlagenbau",0.203
15,37936,"Mona Stenger GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.2501
15,35696,"Lillyan Nies GmbH","4 Maschinen- / Anlagenbau",0.4277
15,37003,"Leya Diefenbach GmbH & Co. KG","4 Maschinen- / Anlagenbau",-0.1776
15,37011,"Vitalija Kloth GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.0743
15,36201,"Elide Jakobi GmbH","4 Maschinen- / Anlagenbau",0.1017
15,36206,"Joana Mühle AG","4 Maschinen- / Anlagenbau",0.161
15,38719,"Lou-Ann Jörg GmbH","4 Maschinen- / Anlagenbau",0.2857
15,43083,"Issraa Knapp AG","4 Maschinen- / Anlagenbau",0.1676
15,40315,"Adina Eitel GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.2767
15,40758,"Selene Pauls AG","4 Maschinen- / Anlagenbau",0.2162
15,41869,"Joia Golz GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.3781
15,45792,"Alâ Forster GmbH","4 Maschinen- / Anlagenbau",0.162
15,46276,"Melek Schülke GmbH","4 Maschinen- / Anlagenbau",0.3886
15,46291,"Tauriel Lücke AG","4 Maschinen- / Anlagenbau",-0.1724
15,46292,"Firdevs Meurer AG","4 Maschinen- / Anlagenbau",0.2428
15,47004,"Malak Stangl GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.4156
15,40184,"Ute Pieper GmbH","4 Maschinen- / Anlagenbau",0.2824
15,41273,"Aimie Schatz GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.1364
15,42949,"Ailin Winkler GmbH","4 Maschinen- / Anlagenbau",0.3008
15,43000,"Josephine Starke GmbH","4 Maschinen- / Anlagenbau",0.1671
15,43814,"Mercy Schuh GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.2815
15,39074,"Cassiopeia Kreuzer GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.7416
15,39075,"Caterina Rösner AG","4 Maschinen- / Anlagenbau",0.2594
15,41809,"Hiranur Singer GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.3333
15,41846,"Marlén Krauss GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.3658
15,41847,"Anastasiya Busch GmbH","4 Maschinen- / Anlagenbau",0.7337
15,43378,"Miriam Stegmann AG","4 Maschinen- / Anlagenbau",0.717
15,45026,"Mahya Mathes GmbH","4 Maschinen- / Anlagenbau",0.2091
15,45351,"Ilef Ruhland AG","4 Maschinen- / Anlagenbau",0.2438
15,45524,"Omobolale Scheu AG","4 Maschinen- / Anlagenbau",0.5943
15,67849,"Erdita Sommer AG","4 Maschinen- / Anlagenbau",-0.1581
15,67850,"Semina Ahrens GmbH","4 Maschinen- / Anlagenbau",-0.1079
15,68005,"Jule Hülsmann GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.2523
15,68012,"Rukiye Hahn AG","4 Maschinen- / Anlagenbau",0.7178
15,53868,"Rosleen Meinert GmbH","4 Maschinen- / Anlagenbau",0.1911
15,50721,"Alâ Reinke AG","4 Maschinen- / Anlagenbau",0.1121
15,51369,"Shirin Luft GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.3072
15,51371,"Itohan Nadler GmbH","4 Maschinen- / Anlagenbau",0.1569
15,51408,"Alba Sorg GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.7737
15,51446,"Lucy-Lou Brosch GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.6807
15,51451,"Arisa Mauer AG","4 Maschinen- / Anlagenbau",0.0323
15,51452,"Constance Demir GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.1745
15,52037,"Mira Schwabe GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.0964
15,52606,"Dorothea Krahn AG","4 Maschinen- / Anlagenbau",-0.0381
15,52749,"Cosima Jacobsen AG","4 Maschinen- / Anlagenbau",0.2024
15,52844,"İrem Möckel GmbH","4 Maschinen- / Anlagenbau",0.0464
15,52917,"Susa Kissel GmbH","4 Maschinen- / Anlagenbau",0.6074
15,53180,"Elma Luther AG","4 Maschinen- / Anlagenbau",0.2596
15,55309,"Tekie Zobel AG","4 Maschinen- / Anlagenbau",0.2816
15,55311,"Lika Guth AG","4 Maschinen- / Anlagenbau",0.1998
15,55486,"Fiona Reinecke GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.2347
15,55736,"Vittòria Vaupel GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.7249
15,51224,"Safa Schuck AG","4 Maschinen- / Anlagenbau",0.3179
15,33834,"Mila Wenig GmbH","4 Maschinen- / Anlagenbau",0.0305
15,33835,"Azura Kropf GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.1923
15,33836,"Tessina Topp GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.206
15,30230,"Giulia Spangenberg AG","4 Maschinen- / Anlagenbau",0.3191
16,383,"Fenna Reichmann GmbH","4 Maschinen- / Anlagenbau",0.1246
16,9293,"Lou-Ann Schröder AG","4 Maschinen- / Anlagenbau",0.1789
16,2144,"Hüma Kölsch GmbH","4 Maschinen- / Anlagenbau",0.5403
16,2182,"Maylin Palm GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.4566
16,25610,"Gospava Tews GmbH","4 Maschinen- / Anlagenbau",-0.0389
16,67597,"Marija Pries GmbH","4 Maschinen- / Anlagenbau",1.4182
16,15578,"Alisha-Elisabeth Horvath GmbH","4 Maschinen- / Anlagenbau",0.7721
16,15580,"Carmela Blümel GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.3397
16,15866,"Loa Hammann GmbH","4 Maschinen- / Anlagenbau",0.5476
16,16372,"Maria-Luisa Kratzer AG","4 Maschinen- / Anlagenbau",0.5562
16,15700,"Makayla Neuber GmbH","4 Maschinen- / Anlagenbau",0.2687
16,15701,"Basmala Kolodziej GmbH","4 Maschinen- / Anlagenbau",-0.0811
16,19854,"Raphaela Wrede GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.4335
16,13509,"Ese Streich GmbH","4 Maschinen- / Anlagenbau",0.3076
16,19214,"Thea Hammes GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.3492
16,63145,"Amalia Hölzer AG","4 Maschinen- / Anlagenbau",0.4007
16,66959,"Liev Kappler GmbH","4 Maschinen- / Anlagenbau",0.2502
16,66973,"Alin Heßler GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.2807
16,66974,"Sawyer Licht AG","4 Maschinen- / Anlagenbau",0.2295
16,28334,"Crocetta Eitel AG","4 Maschinen- / Anlagenbau",0.3326
16,31444,"Leeya Koenen AG","4 Maschinen- / Anlagenbau",0.1512
16,32369,"Eliana Grohmann GmbH","4 Maschinen- / Anlagenbau",0.2355
16,32550,"Maron Knebel GmbH","4 Maschinen- / Anlagenbau",0.1585
16,33452,"Asye Artmann GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.2038
16,33715,"Mana Kirschner AG","4 Maschinen- / Anlagenbau",0.4306
16,34920,"Berîya Lux GmbH","4 Maschinen- / Anlagenbau",0.2607
16,25983,"Vasilivna Schuler GmbH","4 Maschinen- / Anlagenbau",0.1212
16,26444,"Ariella Markert AG","4 Maschinen- / Anlagenbau",0.2624
16,31018,"Maleen Hiller AG","4 Maschinen- / Anlagenbau",0.5659
16,31580,"Thiên Schwalm AG","4 Maschinen- / Anlagenbau",0.3232
16,31581,"Eleonore Hinz GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.2454
16,32795,"Namika Seelig GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.2882
16,33374,"Haylee Schöner GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.2278
16,30763,"Amarachi Merk GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.6268
16,32143,"Seyma Tausch GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.1328
16,32486,"Delhin Finger GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.3881
16,34830,"Gina Nebel AG","4 Maschinen- / Anlagenbau",0.3258
16,35807,"Lucrezia Baldauf GmbH","4 Maschinen- / Anlagenbau",0.3583
16,35948,"Mustafova Kugel AG","4 Maschinen- / Anlagenbau",0.1776
16,27808,"Amea Rahm GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.3445
16,28566,"Malika Schlemmer AG","4 Maschinen- / Anlagenbau",0.2408
16,29680,"Madita Kuhnert GmbH","4 Maschinen- / Anlagenbau",0.3104
16,29765,"Diệu Rößler GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.2332
16,26985,"Asli Falke AG","4 Maschinen- / Anlagenbau",0.2987
16,29267,"Lillian Kögler GmbH","4 Maschinen- / Anlagenbau",0.4328
16,30176,"Joana Höppner GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.1552
16,60951,"Jade Schipper AG","4 Maschinen- / Anlagenbau",0.7944
16,62801,"Veronique Cramer GmbH","4 Maschinen- / Anlagenbau",0.445
16,63403,"Yasina Reisinger GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.2592
16,63405,"Milenova Wegmann AG","4 Maschinen- / Anlagenbau",0.3427
16,63591,"Nasara Oehme GmbH","4 Maschinen- / Anlagenbau",0.198
16,63593,"Nanda Klasen AG","4 Maschinen- / Anlagenbau",0.148
16,63595,"Lidija Reese AG","4 Maschinen- / Anlagenbau",0.2009
16,63596,"Noémi Stiefel GmbH & Co. KG","4 Maschinen- / Anlagenbau",0.2207
16,63603,"Donatella Sippel GmbH","4 Maschinen- / Anlagenbau",0.1843
16,63606,"Ecem Kunert GmbH","4 Maschinen- / Anlagenbau",0.2062
16,63609,"Manisa Mühlberger GmbH","4 Maschinen- / Anlagenbau",0.177
16,63993,"Leah Schäffer AG","4 Maschinen- / Anlagenbau",0.2399
16,66495,"Lahja Bott AG","4 Maschinen- / Anlagenbau",0.214
16,66683,"Erna Rothe GmbH","4 Maschinen- / Anlagenbau",0.3639
16,67097,"Isa George AG","4 Maschinen- / Anlagenbau",0.1324
16,67112,"Siber Gruner GmbH","4 Maschinen- / Anlagenbau",-0.1555
